FILE;Date;Time;Latitude;Longitude;Altitude;Category;Severity;Commentary
G0025956.JPG;2020:04:26;15:44:18;46.7866203;6.6374991;477.169;7;3;
G0025957.JPG;2020:04:26;15:44:23;46.7865546;6.6374137;475.835;7;3;
G0025958.JPG;2020:04:26;15:44:28;46.7864612;6.6373027;475.9;7;3;
G0025959.JPG;2020:04:26;15:44:33;46.7863725;6.6371817;474.943;7;3;
G0025960.JPG;2020:04:26;15:44:38;46.7862978;6.6370538;474.731;7;3;
G0025961.JPG;2020:04:26;15:44:43;46.7863093;6.6369361;475.088;5;;
G0025962.JPG;2020:04:26;15:44:48;46.7863516;6.6368618;471.759;5;;
G0025963.JPG;2020:04:26;15:44:53;46.7864152;6.636791;465.194;5;;
G0025964.JPG;2020:04:26;15:44:58;46.7864979;6.6367057;460.448;5;;
G0025965.JPG;2020:04:26;15:45:03;46.786594;6.6366346;459.642;5;;
G0025966.JPG;2020:04:26;15:45:08;46.7866744;6.6365559;455.993;5;;
G0025967.JPG;2020:04:26;15:45:13;46.7867807;6.6364669;454.217;5;;
G0025968.JPG;2020:04:26;15:45:18;46.7869133;6.6363751;455.108;5;;
G0025969.JPG;2020:04:26;15:45:23;46.7870352;6.6362892;454.882;5;;
G0025970.JPG;2020:04:26;15:45:28;46.787143;6.6362118;453.159;5;;
G0025971.JPG;2020:04:26;15:45:33;46.7872837;6.6361263;455.644;5;;
G0025972.JPG;2020:04:26;15:45:38;46.7874027;6.6360466;457.115;5;;
G0025973.JPG;2020:04:26;15:45:43;46.787496;6.6359926;457.161;5;;
G0025974.JPG;2020:04:26;15:45:48;46.7875815;6.6360199;456.654;5;;
G0025975.JPG;2020:04:26;15:45:53;46.7877026;6.6360676;461.92;5;;
G0025976.JPG;2020:04:26;15:45:58;46.7878301;6.6361669;466.543;5;;
G0025977.JPG;2020:04:26;15:46:03;46.787949;6.636275;471.298;5;;
G0025978.JPG;2020:04:26;15:46:08;46.7880449;6.6363763;472.877;5;;
G0025979.JPG;2020:04:26;15:46:13;46.7881348;6.6364581;473.935;5;;
G0025980.JPG;2020:04:26;15:46:18;46.7882078;6.6365627;473.839;5;;
G0025981.JPG;2020:04:26;15:46:23;46.7882695;6.6365488;476.53;5;;
G0025982.JPG;2020:04:26;15:46:28;46.7882546;6.6364814;476.277;5;;
G0025983.JPG;2020:04:26;15:46:33;46.7881786;6.6363865;474.057;5;;
G0025984.JPG;2020:04:26;15:46:38;46.7880771;6.6362706;474.074;5;;
G0025985.JPG;2020:04:26;15:46:43;46.7879686;6.6361506;473.992;5;;
G0025986.JPG;2020:04:26;15:46:48;46.7878578;6.6360282;473.838;5;;
G0025987.JPG;2020:04:26;15:46:53;46.7877807;6.6359382;472.182;5;;
G0025988.JPG;2020:04:26;15:46:58;46.7876987;6.635858;472.122;5;;
G0025989.JPG;2020:04:26;15:47:03;46.7875996;6.6357521;471.845;5;;
G0025990.JPG;2020:04:26;15:47:08;46.787499;6.6356326;471.934;5;;
G0025991.JPG;2020:04:26;15:47:13;46.7874089;6.6355395;471.935;7;3;
G0025992.JPG;2020:04:26;15:47:18;46.7873206;6.6354482;473.082;7;3;
G0025993.JPG;2020:04:26;15:47:23;46.7872107;6.6353277;473.478;5;;
G0025994.JPG;2020:04:26;15:47:28;46.7871221;6.63523;472.243;5;;
G0025995.JPG;2020:04:26;15:47:33;46.7870599;6.6351652;473.439;5;;
G0025996.JPG;2020:04:26;15:47:38;46.7869755;6.63509;473.911;5;;
G0025997.JPG;2020:04:26;15:47:43;46.7868597;6.6350632;475.609;5;;
G0025998.JPG;2020:04:26;15:47:48;46.786774;6.635076;476.579;5;;
G0025999.JPG;2020:04:26;15:47:53;46.7867586;6.6350824;479.02;5;;
G0026000.JPG;2020:04:26;15:47:58;46.7866965;6.6351161;479.746;5;;
G0026001.JPG;2020:04:26;15:48:03;46.7865872;6.6351977;478.373;5;;
G0026002.JPG;2020:04:26;15:48:08;46.7864618;6.6352745;477.403;5;;
G0026003.JPG;2020:04:26;15:48:13;46.7863404;6.6353571;476.83;5;;
G0026004.JPG;2020:04:26;15:48:18;46.7862075;6.6354432;476.49;5;;
G0026005.JPG;2020:04:26;15:48:23;46.7860915;6.6355386;475.237;5;;
G0026006.JPG;2020:04:26;15:48:28;46.7859573;6.6356265;474.607;5;;
G0026007.JPG;2020:04:26;15:48:33;46.7858205;6.6357138;473.961;5;;
G0026008.JPG;2020:04:26;15:48:38;46.785672;6.635808;474.133;5;;
G0026009.JPG;2020:04:26;15:48:43;46.7855428;6.6358976;474.765;5;;
G0026010.JPG;2020:04:26;15:48:48;46.7854339;6.6359851;474.493;5;;
G0026011.JPG;2020:04:26;15:48:53;46.7853421;6.6361017;475.513;5;;
G0026012.JPG;2020:04:26;15:48:58;46.7853746;6.6362328;474.528;5;;
G0026013.JPG;2020:04:26;15:49:03;46.7854523;6.6363341;473.968;5;;
G0026014.JPG;2020:04:26;15:49:08;46.7855261;6.6364299;472.089;5;;
G0026015.JPG;2020:04:26;15:49:13;46.7856;6.6364739;471.391;3;3;
G0026016.JPG;2020:04:26;15:49:18;46.7856864;6.6364357;470.196;6;2;
G0026017.JPG;2020:04:26;15:49:23;46.785829;6.6363451;467.591;6;2;
G0026018.JPG;2020:04:26;15:49:28;46.7859377;6.636278;465.181;6;2;
G0026019.JPG;2020:04:26;15:49:33;46.7860401;6.636193;460.517;6;2;
G0026020.JPG;2020:04:26;15:49:38;46.7861567;6.636111;458.513;6;2;
G0026021.JPG;2020:04:26;15:49:43;46.7862324;6.6360585;457.107;6;2;
G0026022.JPG;2020:04:26;15:49:48;46.7863335;6.6359927;458.614;6;2;
G0026023.JPG;2020:04:26;15:49:53;46.7864419;6.6359092;456.779;6;2;
G0026024.JPG;2020:04:26;15:49:58;46.7865213;6.6358783;462.741;3;4;
G0026025.JPG;2020:04:26;15:50:03;46.7865846;6.6358518;462.754;5;;
G0026026.JPG;2020:04:26;15:50:08;46.7866864;6.6357756;463.115;6;3;
G0026027.JPG;2020:04:26;15:50:13;46.786762;6.6357097;459.109;5;;
G0026028.JPG;2020:04:26;15:50:18;46.7868766;6.6356237;457.832;5;;
G0026029.JPG;2020:04:26;15:50:23;46.7869822;6.6355552;456.584;3;2;
G0026030.JPG;2020:04:26;15:50:28;46.7870512;6.6355074;458.097;5;;
G0026031.JPG;2020:04:26;15:50:33;46.7871;6.6354991;464.491;5;;
G0026032.JPG;2020:04:26;15:50:38;46.7871286;6.6355451;469.717;5;;
G0026033.JPG;2020:04:26;15:50:43;46.78709;6.6355871;473.184;5;;
G0026034.JPG;2020:04:26;15:50:48;46.7869998;6.6356606;474.048;5;;
G0026035.JPG;2020:04:26;15:50:53;46.7868805;6.6357519;474.597;5;;
G0026036.JPG;2020:04:26;15:50:58;46.7867607;6.6358371;473.799;5;;
G0026037.JPG;2020:04:26;15:51:03;46.7866337;6.635925;474.221;5;;
G0026038.JPG;2020:04:26;15:51:08;46.786512;6.6360059;474.556;5;;
G0026039.JPG;2020:04:26;15:51:13;46.7863903;6.6360905;475.222;5;;
G0026040.JPG;2020:04:26;15:51:18;46.7862903;6.6361438;475.704;5;;
G0026041.JPG;2020:04:26;15:51:23;46.7861687;6.6362216;475.046;5;;
G0026042.JPG;2020:04:26;15:51:28;46.7860327;6.6363229;474.57;5;;
G0026043.JPG;2020:04:26;15:51:33;46.785937;6.6364045;472.915;5;;
G0026044.JPG;2020:04:26;15:51:38;46.7858589;6.6365038;471.423;9;0;Banc pour se reposer
G0026045.JPG;2020:04:26;15:51:43;46.7858564;6.6365133;471.603;9;0;Banc pour se reposer
G0026046.JPG;2020:04:26;15:51:48;46.7858671;6.6365747;470.206;5;;
G0026047.JPG;2020:04:26;15:51:53;46.7859365;6.6366841;470.818;5;;
G0026048.JPG;2020:04:26;15:51:58;46.7860204;6.6367979;470.133;5;;
G0026049.JPG;2020:04:26;15:52:03;46.7861109;6.6368875;469.126;5;;
G0026050.JPG;2020:04:26;15:52:08;46.7861095;6.6368962;470.901;5;;
G0026051.JPG;2020:04:26;15:52:13;46.7860282;6.6368431;472.065;5;;
G0026052.JPG;2020:04:26;15:52:18;46.7859413;6.6367455;472.844;5;;
G0026053.JPG;2020:04:26;15:52:23;46.785909;6.6367188;474.229;5;;
G0026054.JPG;2020:04:26;15:52:28;46.7859101;6.6367142;474.359;5;;
G0026055.JPG;2020:04:26;15:52:33;46.7858771;6.6366692;473.54;5;;
G0026056.JPG;2020:04:26;15:52:38;46.785818;6.6365789;473.155;4;2;
G0026057.JPG;2020:04:26;15:52:43;46.7857413;6.636517;474.734;5;;
G0026058.JPG;2020:04:26;15:52:48;46.7856519;6.6364751;475.872;5;;
G0026059.JPG;2020:04:26;15:52:53;46.7855698;6.636422;476.508;5;;
G0026060.JPG;2020:04:26;15:52:58;46.7854707;6.6363599;476.052;5;;
G0026061.JPG;2020:04:26;15:53:03;46.7853823;6.636292;475.689;5;;
G0026062.JPG;2020:04:26;15:53:08;46.7853586;6.6361699;475.947;5;;
G0026063.JPG;2020:04:26;15:53:13;46.7853357;6.6361009;475.981;5;;
G0026064.JPG;2020:04:26;15:53:18;46.7853333;6.6360257;475.442;5;;
G0026065.JPG;2020:04:26;15:53:23;46.7853989;6.635937;471.929;5;;
G0026066.JPG;2020:04:26;15:53:28;46.7854954;6.6358317;466.993;5;;
G0026067.JPG;2020:04:26;15:53:33;46.7856004;6.635739;463.84;5;;
G0026068.JPG;2020:04:26;15:53:38;46.7856968;6.635656;461.351;5;;
G0026069.JPG;2020:04:26;15:53:43;46.7858117;6.6355694;460.562;5;;
G0026070.JPG;2020:04:26;15:53:48;46.7858966;6.6355234;465.357;5;;
G0026071.JPG;2020:04:26;15:53:53;46.7859261;6.6355028;471.538;5;;
G0026072.JPG;2020:04:26;15:53:58;46.7859807;6.6354599;472.799;5;;
G0026073.JPG;2020:04:26;15:54:03;46.7861011;6.6353853;475.534;5;;
G0026074.JPG;2020:04:26;15:54:08;46.7862113;6.6352939;476.122;5;;
G0026075.JPG;2020:04:26;15:54:13;46.7863389;6.6352124;476.982;5;;
G0026076.JPG;2020:04:26;15:54:18;46.7864492;6.6351306;476.513;5;;
G0026077.JPG;2020:04:26;15:54:23;46.7865652;6.6350493;477.566;5;;
G0026109.JPG;2020:04:26;15:57:03;46.7865694;6.6352124;490.843;5;;
G0026110.JPG;2020:04:26;15:57:08;46.7866346;6.6350041;481.044;5;;
G0026111.JPG;2020:04:26;15:57:13;46.7867257;6.6349427;479.12;5;;
G0026112.JPG;2020:04:26;15:57:18;46.7868114;6.6348773;478.023;5;;
G0026113.JPG;2020:04:26;15:57:23;46.7868963;6.6348249;478.551;5;;
G0026114.JPG;2020:04:26;15:57:28;46.7869616;6.6348007;478.74;5;;
G0026115.JPG;2020:04:26;15:57:33;46.7869497;6.6348009;480.951;5;;
G0026116.JPG;2020:04:26;15:57:38;46.7868639;6.6348474;480.77;5;;
G0026117.JPG;2020:04:26;15:57:43;46.7867799;6.6349052;480.276;5;;
G0026118.JPG;2020:04:26;15:57:48;46.786723;6.6348633;478.587;5;;
G0026119.JPG;2020:04:26;15:57:53;46.7866474;6.6347769;475.473;5;;
G0026120.JPG;2020:04:26;15:57:58;46.7865498;6.6346591;475.279;5;;
G0026121.JPG;2020:04:26;15:58:03;46.7864338;6.6345411;473.76;5;;
G0026122.JPG;2020:04:26;15:58:08;46.7863051;6.634394;474.394;5;;
G0026123.JPG;2020:04:26;15:58:13;46.7861996;6.634287;472.054;5;;
G0026124.JPG;2020:04:26;15:58:18;46.7860947;6.6341749;468.877;5;;
G0026125.JPG;2020:04:26;15:58:23;46.7860016;6.6341078;465.028;5;;
G0026126.JPG;2020:04:26;15:58:28;46.7859749;6.6340212;466.257;4;2;
G0026127.JPG;2020:04:26;15:58:33;46.7859281;6.6339579;461.945;4;2;
G0026128.JPG;2020:04:26;15:58:38;46.7858073;6.6338575;469.862;5;;
G0026129.JPG;2020:04:26;15:58:43;46.7856901;6.6337604;472.893;5;;
G0026130.JPG;2020:04:26;15:58:48;46.7855528;6.6336262;474.268;5;;
G0026131.JPG;2020:04:26;15:58:53;46.7854326;6.633501;475.441;5;;
G0026132.JPG;2020:04:26;15:58:58;46.7853241;6.6333879;475.982;5;;
G0026133.JPG;2020:04:26;15:59:03;46.7852101;6.6332808;475.452;5;;
G0026134.JPG;2020:04:26;15:59:08;46.78511;6.6331852;474.559;5;;
G0026135.JPG;2020:04:26;15:59:13;46.7850042;6.6331024;472.728;4;2;
G0026136.JPG;2020:04:26;15:59:18;46.7849607;6.6331126;472.617;4;2;
G0026137.JPG;2020:04:26;15:59:23;46.7849419;6.6331351;470.753;8;3;
G0026138.JPG;2020:04:26;15:59:28;46.7848605;6.633177;476.825;8;3;
G0026139.JPG;2020:04:26;15:59:33;46.7848063;6.6332378;478.442;8;3;
G0026140.JPG;2020:04:26;15:59:38;46.7847775;6.6332928;478.754;8;3;
G0026141.JPG;2020:04:26;15:59:43;46.7847511;6.6333349;478.278;5;;
G0026142.JPG;2020:04:26;15:59:48;46.7846973;6.6334119;477.311;5;;
G0026143.JPG;2020:04:26;15:59:53;46.7846345;6.6335445;476.242;5;;
G0026144.JPG;2020:04:26;15:59:58;46.7845619;6.6337041;472.823;5;;
G0026145.JPG;2020:04:26;16:00:03;46.7844945;6.6338752;469.296;5;;
G0026146.JPG;2020:04:26;16:00:08;46.7844365;6.634025;466.163;5;;
G0026147.JPG;2020:04:26;16:00:13;46.7843563;6.6341944;465.817;5;;
G0026148.JPG;2020:04:26;16:00:18;46.7842625;6.6343694;466.372;5;;
G0026149.JPG;2020:04:26;16:00:23;46.7841674;6.6345303;467.863;5;;
G0026150.JPG;2020:04:26;16:00:28;46.7840688;6.6346901;469.489;5;;
G0026151.JPG;2020:04:26;16:00:33;46.7839642;6.6348469;467.879;5;;
G0026152.JPG;2020:04:26;16:00:38;46.7838922;6.6349651;458.551;5;;
G0026153.JPG;2020:04:26;16:00:43;46.7838105;6.6350993;453.725;5;;
G0026154.JPG;2020:04:26;16:00:48;46.7837092;6.6352509;455.109;5;;
G0026155.JPG;2020:04:26;16:00:53;46.7836041;6.6354057;459.013;5;;
G0026156.JPG;2020:04:26;16:00:58;46.7834932;6.6355782;462.103;5;;
G0026157.JPG;2020:04:26;16:01:03;46.7833853;6.6357436;463.648;5;;
G0026158.JPG;2020:04:26;16:01:08;46.783299;6.6358802;464.285;5;;
G0026159.JPG;2020:04:26;16:01:13;46.7832111;6.636017;465.165;5;;
G0026160.JPG;2020:04:26;16:01:18;46.7831592;6.636115;467.834;5;;
G0026161.JPG;2020:04:26;16:01:23;46.7831157;6.6361872;469.042;5;;
G0026162.JPG;2020:04:26;16:01:28;46.7830757;6.636262;470.564;5;;
G0026163.JPG;2020:04:26;16:01:33;46.7830508;6.6363442;470.935;5;;
G0026164.JPG;2020:04:26;16:01:38;46.7830166;6.6364443;473.282;5;;
G0026165.JPG;2020:04:26;16:01:43;46.7829808;6.6364915;474.042;5;;
G0026166.JPG;2020:04:26;16:01:48;46.7829358;6.6365071;471.996;5;;
G0026167.JPG;2020:04:26;16:01:53;46.7829329;6.6365372;471.987;1;4;escaliers avec rambarde
G0026168.JPG;2020:04:26;16:01:58;46.782926;6.6365964;473.145;1;4;escaliers avec rambarde
G0026169.JPG;2020:04:26;16:02:03;46.7829252;6.6366436;472.542;1;4;escaliers avec rambarde
G0026170.JPG;2020:04:26;16:02:08;46.7829154;6.6366756;473.17;1;4;escaliers avec rambarde
G0026171.JPG;2020:04:26;16:02:13;46.7829087;6.6367212;473.188;1;4;escaliers avec rambarde
G0026172.JPG;2020:04:26;16:02:18;46.782909;6.6367354;473.372;1;4;
G0026173.JPG;2020:04:26;16:02:23;46.7829122;6.6367101;473.911;1;4;escaliers avec rambarde
G0026174.JPG;2020:04:26;16:02:28;46.7829171;6.6367065;474.115;1;4;escaliers avec rambarde
G0026175.JPG;2020:04:26;16:02:33;46.7829318;6.6366778;477.266;1;4;escaliers avec rambarde
G0026176.JPG;2020:04:26;16:02:38;46.7829408;6.6366508;479.969;1;4;escaliers avec rambarde
G0026177.JPG;2020:04:26;16:02:43;46.7829398;6.6366274;482.119;1;4;escaliers avec rambarde
G0026178.JPG;2020:04:26;16:02:48;46.7829328;6.6366264;482.681;1;4;escaliers avec rambarde
G0026179.JPG;2020:04:26;16:02:53;46.782941;6.6366675;479.913;1;4;escaliers avec rambarde
G0026180.JPG;2020:04:26;16:02:58;46.7829235;6.6366926;478.396;1;4;escaliers avec rambarde
G0026181.JPG;2020:04:26;16:03:03;46.7829177;6.6367617;478.408;1;4;
G0026182.JPG;2020:04:26;16:03:08;46.782913;6.6367652;479.271;5;;
G0026183.JPG;2020:04:26;16:03:13;46.7829166;6.6367629;479.823;7;2;Sombre
G0026184.JPG;2020:04:26;16:03:18;46.7829391;6.6367593;481.733;7;2;Sombre
G0026185.JPG;2020:04:26;16:03:23;46.7829206;6.636755;485.202;6;2;
G0026186.JPG;2020:04:26;16:03:28;46.7830886;6.6366005;474.504;6;2;
G0026187.JPG;2020:04:26;16:03:33;46.7832878;6.6365104;476.256;6;2;
G0026188.JPG;2020:04:26;16:03:38;46.7834285;6.6363996;476.546;5;;
G0026189.JPG;2020:04:26;16:03:43;46.7835202;6.6362968;479.924;5;;
G0026190.JPG;2020:04:26;16:03:48;46.7835885;6.6361896;480.8;5;;
G0026191.JPG;2020:04:26;16:03:53;46.7836849;6.6361271;481.655;5;;
G0026192.JPG;2020:04:26;16:03:58;46.7837762;6.6361146;481.317;5;;
G0026193.JPG;2020:04:26;16:04:03;46.7838669;6.6361166;480.319;5;;
G0026194.JPG;2020:04:26;16:04:08;46.7839622;6.6361201;479.363;5;;
G0026195.JPG;2020:04:26;16:04:13;46.7840559;6.6361371;478.452;5;;
G0026196.JPG;2020:04:26;16:04:18;46.7841794;6.636151;478.443;5;;
G0026197.JPG;2020:04:26;16:04:23;46.7842972;6.6361599;478.192;5;;
G0026198.JPG;2020:04:26;16:04:28;46.7844378;6.6361679;477.516;5;;
G0026199.JPG;2020:04:26;16:04:33;46.7845669;6.6361782;475.35;5;;
G0026200.JPG;2020:04:26;16:04:38;46.7846677;6.6362081;474.79;5;;
G0026201.JPG;2020:04:26;16:04:43;46.7847627;6.6362428;475.994;5;;
G0026202.JPG;2020:04:26;16:04:48;46.7848614;6.6362308;477.467;5;;
G0026203.JPG;2020:04:26;16:04:53;46.7848736;6.6361142;482.021;5;;
G0026204.JPG;2020:04:26;16:04:58;46.784801;6.6360829;482.017;5;;
G0026205.JPG;2020:04:26;16:05:03;46.7846915;6.6360679;481.372;5;;
G0026206.JPG;2020:04:26;16:05:08;46.784572;6.6360487;480.677;5;;
G0026207.JPG;2020:04:26;16:05:13;46.7844388;6.6360247;478.593;5;;
G0026208.JPG;2020:04:26;16:05:18;46.7843213;6.6360037;475.46;5;;
G0026209.JPG;2020:04:26;16:05:23;46.784203;6.6359708;476.365;5;;
G0026210.JPG;2020:04:26;16:05:28;46.7840943;6.6359389;475.742;5;;
G0026211.JPG;2020:04:26;16:05:33;46.7839867;6.6359134;474.636;5;;
G0026212.JPG;2020:04:26;16:05:38;46.7838789;6.6359165;474.284;5;;
G0026213.JPG;2020:04:26;16:05:43;46.7838265;6.6359717;476.166;5;;
G0026214.JPG;2020:04:26;16:05:48;46.7838331;6.6360434;476.836;5;;
G0026215.JPG;2020:04:26;16:05:53;46.7838683;6.636064;477.171;5;;
G0026216.JPG;2020:04:26;16:05:58;46.7839418;6.6360789;475.872;5;;
G0026217.JPG;2020:04:26;16:06:03;46.7840445;6.6360971;473.591;5;;
G0026218.JPG;2020:04:26;16:06:08;46.7841684;6.6361116;472.801;5;;
G0026219.JPG;2020:04:26;16:06:13;46.7842951;6.6361339;473.047;5;;
G0026220.JPG;2020:04:26;16:06:18;46.7844247;6.6361409;473.34;5;;
G0026221.JPG;2020:04:26;16:06:23;46.7845573;6.6361554;474.016;5;;
G0026222.JPG;2020:04:26;16:06:28;46.7846583;6.6361839;475.242;5;;
G0026223.JPG;2020:04:26;16:06:33;46.7847562;6.6362162;475.981;5;;
G0026224.JPG;2020:04:26;16:06:38;46.7848716;6.6362605;475.233;5;;
G0026225.JPG;2020:04:26;16:06:43;46.7848994;6.6363989;473.537;5;;
G0026226.JPG;2020:04:26;16:06:48;46.784969;6.6365527;476.157;5;;
G0026227.JPG;2020:04:26;16:06:53;46.7849787;6.6367082;475.905;5;;
G0026228.JPG;2020:04:26;16:06:58;46.7849645;6.6368242;475.159;5;;
G0026229.JPG;2020:04:26;16:07:03;46.7849491;6.6369815;475.028;5;;
G0026230.JPG;2020:04:26;16:07:08;46.7849101;6.637122;475.905;5;;
G0026231.JPG;2020:04:26;16:07:13;46.7848347;6.6371239;476.565;5;;
G0026232.JPG;2020:04:26;16:07:18;46.7848205;6.6371374;478.697;5;;
G0026233.JPG;2020:04:26;16:07:23;46.7847279;6.6371044;478.133;5;;
G0026234.JPG;2020:04:26;16:07:28;46.7845959;6.6370714;477.781;5;;
G0026235.JPG;2020:04:26;16:07:33;46.7844617;6.6370485;477.8;5;;
G0026236.JPG;2020:04:26;16:07:38;46.7843878;6.6370706;477.413;5;;
G0026237.JPG;2020:04:26;16:07:43;46.7843911;6.6371337;476.274;5;;
G0026238.JPG;2020:04:26;16:07:48;46.7844237;6.6372284;477.406;5;;
G0026239.JPG;2020:04:26;16:07:53;46.7845274;6.6372601;477.622;5;;
G0026240.JPG;2020:04:26;16:07:58;46.7846522;6.6372976;478.554;5;;
G0026241.JPG;2020:04:26;16:08:03;46.7847498;6.6373318;477.219;5;;
G0026242.JPG;2020:04:26;16:08:08;46.7847796;6.6373139;477.812;5;;
G0026243.JPG;2020:04:26;16:08:13;46.7848323;6.6372319;479.188;5;;
G0026244.JPG;2020:04:26;16:08:18;46.7848208;6.6373004;477.981;5;;
G0026245.JPG;2020:04:26;16:08:23;46.7848682;6.6373895;478.162;5;;
G0026246.JPG;2020:04:26;16:08:28;46.7848766;6.6374831;476.314;5;;
G0026247.JPG;2020:04:26;16:08:33;46.784918;6.6375245;476.2;5;;
G0026248.JPG;2020:04:26;16:08:38;46.7849864;6.6375745;476.64;5;;
G0026249.JPG;2020:04:26;16:08:43;46.7849723;6.6377162;475.028;5;;
G0026250.JPG;2020:04:26;16:08:48;46.7849467;6.6378978;474.416;5;;
G0026251.JPG;2020:04:26;16:08:53;46.7849466;6.6380358;472.155;5;;
G0026252.JPG;2020:04:26;16:08:58;46.7849288;6.6381926;471.83;5;;
G0026253.JPG;2020:04:26;16:09:03;46.7849077;6.638362;471.03;5;;
G0026254.JPG;2020:04:26;16:09:08;46.7848717;6.6385628;471.651;3;1;
G0026255.JPG;2020:04:26;16:09:13;46.7848481;6.6387455;471.603;5;;
G0026256.JPG;2020:04:26;16:09:18;46.7848189;6.6389342;471.614;5;;
G0026257.JPG;2020:04:26;16:09:23;46.7847962;6.6391189;471.436;5;;
G0026258.JPG;2020:04:26;16:09:28;46.7847683;6.6393042;470.841;5;;
G0026259.JPG;2020:04:26;16:09:33;46.7847416;6.6394828;471.059;5;;
G0026260.JPG;2020:04:26;16:09:38;46.7847171;6.6396465;471.932;5;;
G0026261.JPG;2020:04:26;16:09:43;46.7846767;6.6398315;473.992;5;;
G0026262.JPG;2020:04:26;16:09:48;46.7846426;6.6399787;474.524;4;2;travaux
G0026263.JPG;2020:04:26;16:09:53;46.7846329;6.6400597;475.896;4;2;travaux
G0026264.JPG;2020:04:26;16:09:58;46.7846271;6.6401598;476.176;3;2;
G0026265.JPG;2020:04:26;16:10:03;46.7846012;6.6403064;475.94;5;;
G0026266.JPG;2020:04:26;16:10:08;46.7845931;6.6404666;472.716;5;;
G0026267.JPG;2020:04:26;16:10:13;46.7845846;6.640659;471.034;5;;
G0026268.JPG;2020:04:26;16:10:18;46.7845717;6.6408425;470.06;5;;
G0026269.JPG;2020:04:26;16:10:23;46.7845793;6.6409828;465.311;5;;
G0026270.JPG;2020:04:26;16:10:28;46.7845387;6.6411849;468.98;5;;
G0026271.JPG;2020:04:26;16:10:33;46.7845131;6.6413256;473.784;5;;
G0026272.JPG;2020:04:26;16:10:38;46.7844824;6.6414951;475.286;5;;
G0026273.JPG;2020:04:26;16:10:43;46.784448;6.641693;473.899;5;;
G0026274.JPG;2020:04:26;16:10:48;46.7844127;6.6418932;473.493;5;;
G0026275.JPG;2020:04:26;16:10:53;46.7843792;6.6421089;472.7;5;;
G0026276.JPG;2020:04:26;16:10:58;46.7843462;6.6423346;472.425;5;;
G0026277.JPG;2020:04:26;16:11:03;46.7843125;6.6425503;472.49;5;;
G0026278.JPG;2020:04:26;16:11:08;46.7842682;6.642738;472.604;5;;
G0026279.JPG;2020:04:26;16:11:13;46.7842707;6.6429156;474.941;5;;
G0026280.JPG;2020:04:26;16:11:18;46.7843469;6.6428389;477.022;5;;
G0026281.JPG;2020:04:26;16:11:23;46.784432;6.6427041;478.308;5;;
G0026282.JPG;2020:04:26;16:11:28;46.7845159;6.6425589;478.665;5;;
G0026283.JPG;2020:04:26;16:11:33;46.7846077;6.6424047;479.06;5;;
G0026284.JPG;2020:04:26;16:11:38;46.7847056;6.6422444;479.397;5;;
G0026285.JPG;2020:04:26;16:11:43;46.7847894;6.6420984;480.296;5;;
G0026286.JPG;2020:04:26;16:11:48;46.7848579;6.6419758;479.005;5;;
G0026287.JPG;2020:04:26;16:11:53;46.7848949;6.6418272;477.426;5;;
G0026288.JPG;2020:04:26;16:11:58;46.7847976;6.6417237;477.716;5;;
G0026289.JPG;2020:04:26;16:12:03;46.7846728;6.6415887;478.41;5;;
G0026290.JPG;2020:04:26;16:12:08;46.7845943;6.6414542;477.502;5;;
G0026291.JPG;2020:04:26;16:12:13;46.784542;6.6413922;474.869;5;;
G0026292.JPG;2020:04:26;16:12:18;46.7846036;6.6414883;475.483;5;;
G0026293.JPG;2020:04:26;16:12:23;46.7846995;6.6416181;474.875;5;;
G0026294.JPG;2020:04:26;16:12:28;46.784807;6.6417166;474.281;5;;
G0026295.JPG;2020:04:26;16:12:33;46.7848952;6.6417686;472.72;5;;
G0026296.JPG;2020:04:26;16:12:38;46.7849807;6.6416912;473.421;5;;
G0026297.JPG;2020:04:26;16:12:43;46.7850717;6.6415604;476.035;5;;
G0026298.JPG;2020:04:26;16:12:48;46.7851644;6.6414224;477.047;5;;
G0026299.JPG;2020:04:26;16:12:53;46.7852374;6.6412886;479.633;5;;
G0026300.JPG;2020:04:26;16:12:58;46.785281;6.6411519;480.535;5;;
G0026301.JPG;2020:04:26;16:13:03;46.7852823;6.640995;478.443;5;;
G0026302.JPG;2020:04:26;16:13:08;46.785223;6.6409164;474.371;5;;
G0026303.JPG;2020:04:26;16:13:13;46.7851121;6.6409241;465.367;5;;
G0026304.JPG;2020:04:26;16:13:18;46.7849884;6.6409146;458.611;5;;
G0026305.JPG;2020:04:26;16:13:23;46.7848405;6.6408765;455.408;5;;
G0026306.JPG;2020:04:26;16:13:28;46.7847352;6.6408063;458.929;5;;
G0026307.JPG;2020:04:26;16:13:33;46.7846649;6.6406987;466.613;5;;
G0026308.JPG;2020:04:26;16:13:38;46.7847224;6.6407184;470.028;5;;
G0026309.JPG;2020:04:26;16:13:43;46.7848197;6.6407861;468.4;5;;
G0026310.JPG;2020:04:26;16:13:48;46.7849401;6.6408752;464.493;5;;
G0026311.JPG;2020:04:26;16:13:53;46.7850387;6.6409104;466.191;5;;
G0026312.JPG;2020:04:26;16:13:58;46.7851432;6.6409098;468.237;5;;
G0026313.JPG;2020:04:26;16:14:03;46.7851804;6.640951;469.088;5;;
G0026314.JPG;2020:04:26;16:14:08;46.7851919;6.6410288;467.943;5;;
